Soc;Annee;Mois;qqt_achetee
006;2007;10;101
006;2007;10;181
006;2007;10;3
006;2007;10;179
006;2007;10;13
006;2007;10;183
006;2007;10;161
006;2007;10;224
006;2007;10;71
006;2007;10;33
006;2007;10;167
006;2007;10;218
006;2007;10;192
006;2007;10;159
006;2007;10;174
006;2007;10;244
006;2007;10;8
006;2007;10;183
006;2007;10;167
006;2007;10;142
006;2007;10;130
006;2007;10;194
006;2007;11;60
006;2007;11;88
006;2007;11;60
006;2007;11;22
006;2007;11;142
006;2007;11;21
006;2007;11;99
006;2007;11;229
006;2007;11;206
006;2007;11;87
006;2007;11;169
006;2007;11;63
006;2007;11;11
006;2007;11;187
006;2007;11;148
006;2007;11;162
006;2007;11;123
006;2007;11;15
006;2007;11;43
006;2007;11;3
006;2007;11;161
006;2007;11;232
006;2007;11;182
006;2007;11;239
006;2007;11;247
006;2007;11;59
006;2007;11;204
006;2007;11;62
006;2007;11;209
006;2007;11;70
006;2007;12;177
006;2007;12;68
006;2007;12;119
006;2007;12;203
006;2007;12;164
006;2007;12;246
006;2007;12;133
006;2007;12;226
006;2007;12;94
006;2007;12;227
006;2007;12;12
006;2007;12;44
006;2007;12;4
006;2007;12;109
006;2007;12;177
006;2007;12;17
006;2007;12;12
006;2007;12;22
006;2007;12;154
006;2007;12;198
006;2007;12;240
006;2007;12;77
006;2007;12;152
006;2007;12;70
006;2007;12;69
006;2007;12;184
006;2007;12;127
006;2007;12;76
006;2007;12;183
006;2007;12;5
006;2007;12;167
007;2007;01;156
007;2007;01;57
007;2007;01;27
007;2007;01;221
007;2007;01;5
007;2007;01;15
007;2007;01;43
007;2007;01;144
007;2007;01;187
007;2007;01;92
007;2007;01;28
007;2007;01;239
007;2007;01;24
007;2007;01;12
007;2007;01;193
007;2007;01;232
007;2007;01;120
007;2007;01;57
007;2007;01;233
007;2007;01;18
007;2007;01;103
007;2007;01;234
007;2007;01;205
007;2007;01;116
007;2007;01;139
007;2007;01;76
007;2007;01;153
007;2007;01;60
007;2007;01;54
007;2007;01;165
007;2007;01;111
007;2007;02;107
007;2007;02;216
007;2007;02;43
007;2007;02;233
007;2007;02;160
007;2007;02;215
007;2007;02;247
007;2007;02;175
007;2007;02;74
007;2007;02;61
007;2007;02;232
007;2007;02;67
007;2007;02;91
007;2007;02;155
007;2007;02;89
007;2007;02;206
007;2007;02;105
007;2007;02;1
007;2007;02;67
007;2007;02;86
007;2007;02;148
007;2007;02;65
007;2007;02;174
007;2007;02;245
007;2007;02;173
007;2007;02;123
007;2007;02;131
007;2007;02;200
007;2007;03;10
007;2007;03;196
007;2007;03;30
007;2007;03;27
007;2007;03;167
007;2007;03;17
007;2007;03;181
007;2007;03;30
007;2007;03;115
007;2007;03;77
007;2007;03;176
007;2007;03;158
007;2007;03;124
007;2007;03;22
007;2007;03;6
007;2007;03;236
007;2007;03;110
007;2007;03;81
007;2007;03;225
007;2007;03;184
007;2007;03;241
007;2007;03;59
007;2007;03;162
007;2007;03;47
007;2007;03;196
007;2007;03;153
007;2007;03;31
007;2007;03;222
007;2007;03;91
007;2007;03;196
007;2007;03;172
007;2007;04;238
007;2007;04;239
007;2007;04;240
007;2007;04;134
007;2007;04;5
007;2007;04;96
007;2007;04;157
007;2007;04;56
007;2007;04;192
007;2007;04;216
007;2007;04;31
007;2007;04;199
007;2007;04;202
007;2007;04;197
007;2007;04;123
007;2007;04;238
007;2007;04;115
007;2007;04;55
007;2007;04;236
007;2007;04;227
007;2007;04;78
007;2007;04;89
007;2007;04;204
007;2007;04;170
007;2007;04;21
007;2007;04;105
007;2007;04;49
007;2007;04;236
007;2007;04;89
007;2007;04;90
007;2007;05;236
007;2007;05;172
007;2007;05;82
007;2007;05;88
007;2007;05;144
007;2007;05;76
007;2007;05;20
007;2007;05;110
007;2007;05;12
007;2007;05;43
007;2007;05;228
007;2007;05;33
007;2007;05;246
007;2007;05;188
007;2007;05;191
007;2007;05;205
007;2007;05;148
007;2007;05;212
007;2007;05;180
007;2007;05;179
007;2007;05;201
007;2007;05;95
007;2007;05;122
007;2007;05;207
007;2007;05;225
007;2007;05;75
007;2007;05;224
007;2007;05;0
007;2007;05;99
007;2007;05;149
007;2007;05;70
007;2007;06;72
007;2007;06;88
007;2007;06;107
007;2007;06;170
007;2007;06;147
007;2007;06;108
007;2007;06;154
007;2007;06;112
007;2007;06;54
007;2007;06;134
007;2007;06;119
007;2007;06;32
007;2007;06;184
007;2007;06;162
007;2007;06;183
007;2007;06;51
007;2007;06;120
007;2007;06;153
007;2007;06;134
007;2007;06;220
007;2007;06;241
007;2007;06;223
007;2007;06;121
007;2007;06;209
007;2007;06;25
007;2007;06;6
007;2007;06;23
007;2007;06;169
007;2007;06;176
007;2007;06;4
007;2007;07;150
007;2007;07;199
007;2007;07;5
007;2007;07;6
007;2007;07;101
007;2007;07;243
007;2007;07;192
007;2007;07;104
007;2007;07;238
007;2007;07;65
007;2007;07;144
007;2007;07;49
007;2007;07;197
007;2007;07;87
007;2007;07;204
007;2007;07;116
007;2007;07;134
007;2007;07;60
007;2007;07;248
007;2007;07;205
007;2007;07;144
007;2007;07;228
007;2007;07;220
007;2007;07;248
007;2007;07;85
007;2007;07;48
007;2007;07;236
007;2007;07;103
007;2007;07;81
007;2007;07;122
007;2007;07;183
007;2007;08;105
007;2007;08;2
007;2007;08;76
007;2007;08;111
007;2007;08;184
007;2007;08;195
007;2007;08;150
007;2007;08;115
007;2007;08;156
007;2007;08;249
007;2007;08;57
007;2007;08;180
007;2007;08;31
007;2007;08;241
007;2007;08;161
007;2007;08;17
007;2007;08;187
007;2007;08;189
007;2007;08;192
007;2007;08;45
007;2007;08;245
007;2007;08;81
007;2007;08;141
007;2007;08;102
007;2007;08;46
007;2007;08;132
007;2007;08;51
007;2007;08;9
007;2007;08;45
007;2007;08;57
007;2007;08;137
007;2007;09;166
007;2007;09;214
007;2007;09;62
007;2007;09;206
007;2007;09;60
007;2007;09;90
007;2007;09;187
007;2007;09;147
007;2007;09;53
007;2007;09;8
007;2007;09;235
007;2007;09;128
007;2007;09;213
007;2007;09;214
007;2007;09;28
007;2007;09;186
007;2007;09;99
007;2007;09;113
007;2007;09;207
007;2007;09;191
007;2007;09;127
007;2007;09;60
007;2007;09;200
007;2007;09;219
007;2007;09;3
007;2007;09;228
007;2007;09;205
007;2007;09;42
007;2007;09;221
007;2007;09;170
007;2007;10;47
007;2007;10;229
007;2007;10;202
007;2007;10;92
007;2007;10;22
007;2007;10;211
007;2007;10;88
007;2007;10;56
007;2007;10;198
007;2007;10;217
007;2007;10;38
007;2007;10;49
007;2007;10;207
007;2007;10;0
007;2007;10;158
007;2007;10;35
007;2007;10;41
007;2007;10;195
007;2007;10;132
007;2007;10;60
007;2007;10;42
007;2007;10;206
007;2007;10;150
007;2007;10;178
007;2007;10;245
007;2007;10;117
007;2007;10;69
007;2007;10;178
007;2007;10;76
007;2007;10;85
007;2007;10;7
007;2007;11;133
007;2007;11;93
007;2007;11;149
007;2007;11;40
007;2007;11;120
007;2007;11;19
007;2007;11;225
007;2007;11;184
007;2007;11;136
007;2007;11;68
007;2007;11;180
007;2007;11;45
007;2007;11;65
007;2007;11;197
007;2007;11;177
007;2007;11;35
007;2007;11;185
007;2007;11;138
007;2007;11;25
007;2007;11;207
007;2007;11;92
007;2007;11;12
007;2007;11;11
007;2007;11;48
007;2007;11;240
007;2007;11;247
007;2007;11;37
007;2007;11;103
007;2007;11;210
007;2007;11;104
007;2007;12;40
007;2007;12;100
007;2007;12;41
007;2007;12;221
007;2007;12;57
007;2007;12;74
007;2007;12;52
007;2007;12;122
007;2007;12;79
007;2007;12;121
007;2007;12;14
007;2007;12;133
007;2007;12;227
007;2007;12;127
007;2007;12;3
007;2007;12;248
007;2007;12;147
007;2007;12;30
007;2007;12;85
007;2007;12;34
007;2007;12;81
007;2007;12;121
007;2007;12;120
007;2007;12;52
007;2007;12;240
007;2007;12;145
007;2007;12;73
007;2007;12;139
007;2007;12;221
007;2007;12;10
007;2007;12;80
